02 Jan 1990	0.006838
03 Jan 1990	0.006863
04 Jan 1990	0.006975
05 Jan 1990	0.006953
08 Jan 1990	0.00694
09 Jan 1990	0.006887
10 Jan 1990	0.006885
11 Jan 1990	0.006878
12 Jan 1990	0.006878
16 Jan 1990	0.006874
17 Jan 1990	0.006873
18 Jan 1990	0.006844
19 Jan 1990	0.006866
22 Jan 1990	0.006829
23 Jan 1990	0.006845
24 Jan 1990	0.006881
25 Jan 1990	0.006924
26 Jan 1990	0.006976
29 Jan 1990	0.006987
30 Jan 1990	0.00694
31 Jan 1990	0.006918
01 Feb 1990	0.006901
02 Feb 1990	0.006879
05 Feb 1990	0.006878
06 Feb 1990	0.00689
07 Feb 1990	0.006874
08 Feb 1990	0.006878
09 Feb 1990	0.006887
12 Feb 1990	0.006935
13 Feb 1990	0.006925
14 Feb 1990	0.006931
15 Feb 1990	0.006925
16 Feb 1990	0.006937
20 Feb 1990	0.006875
21 Feb 1990	0.006881
22 Feb 1990	0.006854
23 Feb 1990	0.006806
26 Feb 1990	0.006718
27 Feb 1990	0.006728
28 Feb 1990	0.00672
01 Mar 1990	0.006681
02 Mar 1990	0.006654
05 Mar 1990	0.006676
06 Mar 1990	0.006676
07 Mar 1990	0.006613
08 Mar 1990	0.00663
09 Mar 1990	0.006608
12 Mar 1990	0.006563
13 Mar 1990	0.006555
14 Mar 1990	0.006569
15 Mar 1990	0.006555
16 Mar 1990	0.006563
19 Mar 1990	0.006515
20 Mar 1990	0.006499
21 Mar 1990	0.006487
22 Mar 1990	0.006447
23 Mar 1990	0.006498
26 Mar 1990	0.00639
27 Mar 1990	0.006353
28 Mar 1990	0.006299
29 Mar 1990	0.00638
30 Mar 1990	0.006336
02 Apr 1990	0.006293
03 Apr 1990	0.006284
04 Apr 1990	0.006305
05 Apr 1990	0.006342
06 Apr 1990	0.006343
09 Apr 1990	0.006349
10 Apr 1990	0.006306
11 Apr 1990	0.006318
12 Apr 1990	0.006322
13 Apr 1990	0.006299
16 Apr 1990	0.006275
17 Apr 1990	0.006254
18 Apr 1990	0.006285
19 Apr 1990	0.00639
20 Apr 1990	0.006335
23 Apr 1990	0.006341
24 Apr 1990	0.0063
25 Apr 1990	0.0063
26 Apr 1990	0.006299
27 Apr 1990	0.006293
30 Apr 1990	0.006295
01 May 1990	0.006295
02 May 1990	0.006317
03 May 1990	0.006323
04 May 1990	0.006315
07 May 1990	0.006329
08 May 1990	0.006333
09 May 1990	0.006392
10 May 1990	0.006369
11 May 1990	0.006548
14 May 1990	0.006546
15 May 1990	0.006605
16 May 1990	0.006604
17 May 1990	0.006564
18 May 1990	0.006542
21 May 1990	0.006513
22 May 1990	0.006596
23 May 1990	0.006612
24 May 1990	0.006598
25 May 1990	0.00668
29 May 1990	0.006628
30 May 1990	0.006609
31 May 1990	0.006551
01 Jun 1990	0.006605
04 Jun 1990	0.006596
05 Jun 1990	0.006551
06 Jun 1990	0.006555
07 Jun 1990	0.006556
08 Jun 1990	0.006513
11 Jun 1990	0.006472
12 Jun 1990	0.006475
13 Jun 1990	0.00646
14 Jun 1990	0.006491
15 Jun 1990	0.006485
18 Jun 1990	0.006506
19 Jun 1990	0.006508
20 Jun 1990	0.006494
21 Jun 1990	0.006459
22 Jun 1990	0.006462
25 Jun 1990	0.006436
26 Jun 1990	0.006445
27 Jun 1990	0.006478
28 Jun 1990	0.006529
29 Jun 1990	0.006564
02 Jul 1990	0.006611
03 Jul 1990	0.006614
05 Jul 1990	0.006633
06 Jul 1990	0.006621
09 Jul 1990	0.006618
10 Jul 1990	0.006716
11 Jul 1990	0.006726
12 Jul 1990	0.006729
13 Jul 1990	0.00678
16 Jul 1990	0.006754
17 Jul 1990	0.006741
18 Jul 1990	0.006789
19 Jul 1990	0.006754
20 Jul 1990	0.006713
23 Jul 1990	0.006736
24 Jul 1990	0.006741
25 Jul 1990	0.006717
26 Jul 1990	0.006647
27 Jul 1990	0.006684
30 Jul 1990	0.006748
31 Jul 1990	0.006843
01 Aug 1990	0.006791
02 Aug 1990	0.006684
03 Aug 1990	0.006671
06 Aug 1990	0.006678
07 Aug 1990	0.006676
08 Aug 1990	0.00666
09 Aug 1990	0.006675
10 Aug 1990	0.00666
13 Aug 1990	0.006651
14 Aug 1990	0.00669
15 Aug 1990	0.006782
16 Aug 1990	0.006739
17 Aug 1990	0.006776
20 Aug 1990	0.006809
21 Aug 1990	0.006831
22 Aug 1990	0.006861
23 Aug 1990	0.006821
24 Aug 1990	0.006824
27 Aug 1990	0.006923
28 Aug 1990	0.00697
29 Aug 1990	0.006963
30 Aug 1990	0.00693
31 Aug 1990	0.006948
04 Sep 1990	0.006966
05 Sep 1990	0.007058
06 Sep 1990	0.00709
07 Sep 1990	0.007138
10 Sep 1990	0.007184
11 Sep 1990	0.007151
12 Sep 1990	0.007262
13 Sep 1990	0.007281
